ForceDecks Raw Data Export,2,,,,,,,,,,,,,,,,,,,,
Weight,93.7,,,,,,,,,,,,,,,,,,,,
Frequency,1000,,,,,,,,,,,,,,,,,,,,
Recording Date,2022-09-02 10:33:20,,,,,,,,,,,,,,,,,,,,
Recording Info,ForceDecks;2.0.8000,,,,,,,,,,,,,,,,,,,,
Data Source,"ForceDecks;FD42-211122-FW2R5-HW3R8,0380 (Post-analysis Trial 1)",,,,,,,,,,,,,,,,,,,,
Analysis Date,2022-09-02 10:35:17,,,,,,,,,,,,,,,,,,,,
AthleteId,6739cb8a-1291-4d6c-80db-1555b94c1a42,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right,,Acceleration,Velocity,Height,Power,Impulse
46.07,481.013093,32.725774,-93.289646,425.190094,0.828452,-42.918457,,172.922431,-1.87957,295.566947,14.403286,50.026309,134.320282,79.464797,161.378706,,0,0,0,0,0
46.071,480.013093,32.793951,-95.16624,422.190094,0.483786,-42.458369,,171.422431,-2.12957,295.316947,15.403286,49.026309,134.320282,77.464797,161.378706,,0,0,0,0,0
46.072,481.763093,32.598026,-94.988163,421.940094,-0.305139,-41.526636,,171.422431,-1.37957,295.316947,16.403286,50.526309,133.320282,77.214797,160.878706,,0,0,0,0,0
46.073,481.513093,32.691792,-95.205181,422.690094,0.658283,-40.497761,,171.922431,-2.12957,296.066947,15.653286,50.526309,134.320282,77.964797,159.878706,,0,0,0,0,0
46.074,481.013093,33.1873,-95.304144,422.940094,0.745376,-41.046599,,171.672431,-2.12957,296.566947,14.903286,50.276309,134.320282,78.214797,160.128706,,0,0,0,0,0
46.075,481.263093,32.016845,-95.422424,422.690094,-0.217063,-40.497761,,172.422431,-2.87957,295.566947,16.153286,51.526309,133.320282,77.714797,160.128706,,0,0,0,0,0
46.076,482.763093,32.683786,-93.787805,422.940094,0.045514,-41.810301,,172.672431,-1.37957,296.066947,15.403286,50.776309,133.320282,78.214797,160.628706,,0,0,0,0,0
46.077,484.013093,33.134487,-95.714438,419.690094,0.486667,-40.017629,,171.672431,-1.37957,297.566947,16.153286,50.276309,133.570282,76.964797,158.878706,,0,0,0,0,0
46.078,479.513093,32.982469,-96.275872,421.190094,-0.217836,-40.25855,,170.672431,-2.37957,295.566947,15.653286,51.026309,133.320282,76.964797,159.878706,,0,0,0,0,0
46.079,483.013093,32.437062,-97.250037,421.190094,0.133549,-39.875113,,171.672431,-2.87957,297.316947,16.903286,51.276309,133.320282,77.464797,159.128706,,0,0,0,0,0
46.08,483.263093,32.343719,-96.364261,420.190094,-0.218355,-40.738711,,172.422431,-2.87957,297.316947,16.403286,50.276309,133.320282,76.464797,160.128706,,0,0,0,0,0
46.081,481.013093,32.725774,-95.975643,420.690094,0.133708,-40.306399,,171.422431,-2.37957,296.066947,15.903286,50.526309,133.570282,76.964797,159.628706,,0,0,0,0,0
46.082,483.763093,33.839964,-95.596981,417.940094,-0.662177,-39.991982,,170.672431,-0.37957,297.566947,15.903286,50.526309,132.570282,75.464797,159.378706,,0,0,0,0,0
46.083,482.763093,32.377218,-95.460468,414.940094,-0.845304,-40.281122,,172.672431,-2.62957,296.816947,15.903286,50.276309,131.320282,74.964797,158.378706,,0,0,0,0,0
46.084,482.013093,33.579017,-95.776529,416.190094,-0.220453,-40.354162,,171.422431,-1.87957,297.566947,14.903286,50.276309,131.820282,75.964797,158.128706,,0,0,0,0,0
46.085,482.013093,32.504357,-97.451795,417.190094,0.134829,-38.321865,,170.672431,-2.37957,296.316947,17.403286,51.026309,132.820282,75.964797,157.378706,,0,0,0,0,0
46.086,482.763093,32.990355,-98.136729,415.440094,-0.488038,-39.843898,,170.172431,-2.12957,297.316947,17.403286,50.026309,132.070282,74.964797,158.378706,,0,0,0,0,0
46.087,481.013093,33.1873,-97.990141,416.190094,0.135153,-39.578075,,169.672431,-2.12957,296.566947,16.903286,49.776309,132.820282,75.464797,158.128706,,0,0,0,0,0
46.088,481.513093,32.999156,-97.552988,417.940094,0.223117,-39.219144,,170.172431,-2.12957,296.566947,16.903286,50.776309,132.820282,76.464797,157.878706,,0,0,0,0,0
46.089,479.763093,32.425432,-97.740513,414.690094,-0.042804,-37.773998,,170.922431,-3.62957,296.066947,16.403286,50.776309,132.320282,74.964797,156.628706,,0,0,0,0,0
46.09,481.763093,32.598026,-97.334752,413.190094,-0.580243,-39.865434,,171.172431,-2.87957,296.816947,16.653286,50.026309,131.070282,74.714797,157.378706,,0,0,0,0,0
46.091,483.013093,33.049882,-96.581318,414.690094,-0.399697,-38.552892,,170.672431,-1.37957,296.816947,16.903286,50.776309,131.820282,74.964797,157.128706,,0,0,0,0,0
46.092,480.763093,33.281518,-97.201286,414.190094,1.029116,-40.159103,,169.672431,-1.62957,296.066947,16.653286,48.776309,132.570282,75.964797,156.878706,,0,0,0,0,0
46.093,481.513093,33.152838,-98.894592,413.690094,-0.221786,-39.036474,,169.922431,-2.87957,297.566947,16.903286,49.776309,132.070282,74.464797,157.378706,,0,0,0,0,0
46.094,480.763093,32.819752,-98.209059,412.690094,-0.580946,-39.131064,,169.422431,-2.12957,295.816947,17.653286,49.776309,131.570282,73.964797,157.378706,,0,0,0,0,0
46.095,481.013093,33.494984,-98.661641,413.190094,-0.222054,-39.474573,,168.672431,-1.62957,296.566947,17.403286,50.026309,131.320282,74.964797,156.878706,,0,0,0,0,0
46.096,481.263093,33.093179,-97.100301,412.940094,-0.31179,-37.738531,,170.172431,-1.87957,296.316947,16.653286,50.776309,131.570282,74.464797,156.128706,,0,0,0,0,0
46.097,479.263093,32.613664,-98.516434,411.440094,-0.312926,-37.876116,,169.422431,-2.87957,295.316947,17.403286,50.026309,131.570282,73.714797,156.128706,,0,0,0,0,0
46.098,478.513093,33.360687,-98.839596,412.940094,-0.670195,-35.391944,,168.672431,-2.62957,295.816947,16.653286,52.026309,131.820282,73.714797,155.378706,,0,0,0,0,0
46.099,479.513093,33.291115,-99.307072,410.690094,-0.944144,-36.175702,,168.922431,-2.87957,296.566947,16.903286,51.276309,131.070282,72.964797,155.378706,,0,0,0,0,0
46.1,481.263093,32.785655,-97.771451,408.690094,-0.767698,-38.723724,,169.922431,-2.12957,296.066947,17.403286,50.026309,129.820282,73.464797,155.378706,,0,0,0,0,0
46.101,479.263093,33.848894,-99.864337,410.440094,-0.674277,-36.000997,,168.172431,-2.62957,297.066947,16.653286,51.276309,131.070282,73.214797,154.878706,,0,0,0,0,0
46.102,479.513093,32.828146,-97.623072,408.190094,-0.406062,-37.188562,,169.422431,-2.12957,295.066947,17.153286,50.526309,130.070282,73.464797,154.128706,,0,0,0,0,0
46.103,481.013093,32.41809,-98.325891,409.690094,-0.043327,-35.869802,,169.422431,-2.12957,295.316947,18.403286,50.026309,132.070282,72.714797,154.878706,,0,0,0,0,0
46.104,482.763093,32.530502,-97.133132,409.940094,-0.6751,-35.650947,,170.172431,-1.37957,295.816947,18.153286,51.276309,131.070282,72.964797,154.628706,,0,0,0,0,0
46.105,480.763093,32.973674,-98.880908,409.440094,-0.856659,-35.300042,,168.672431,-1.87957,295.816947,18.153286,51.776309,130.570282,72.964797,154.128706,,0,0,0,0,0
46.106,480.263093,33.162085,-97.97503,411.190094,-0.942996,-35.738951,,169.422431,-2.12957,296.066947,16.903286,50.776309,132.070282,72.214797,156.128706,,0,0,0,0,0
46.107,482.013093,32.811403,-98.456954,409.690094,-0.404575,-34.293,,169.172431,-1.62957,296.066947,18.403286,51.276309,131.820282,72.464797,154.128706,,0,0,0,0,0
46.108,481.513093,32.845474,-98.559191,408.190094,-0.224774,-36.397264,,168.672431,-1.37957,295.566947,18.653286,50.276309,130.820282,72.964797,154.128706,,0,0,0,0,0
46.109,477.513093,33.120612,-100.737638,407.690094,-0.769581,-33.272829,,167.172431,-2.87957,295.066947,18.153286,51.276309,131.570282,71.214797,153.628706,,0,0,0,0,0
46.11,480.013093,32.948113,-98.86718,408.190094,-1.131214,-32.836423,,168.422431,-1.87957,295.316947,18.153286,52.026309,131.320282,71.214797,153.628706,,0,0,0,0,0
46.111,481.263093,33.554465,-97.771451,409.190094,-0.947605,-33.54554,,168.672431,-0.87957,296.066947,17.403286,51.776309,131.570282,71.714797,154.128706,,0,0,0,0,0
46.112,478.513093,32.89675,-99.852108,406.690094,-0.771473,-33.354642,,168.172431,-2.87957,295.316947,17.903286,51.276309,131.070282,71.214797,153.128706,,0,0,0,0,0
46.113,481.763093,32.598026,-98.340433,411.440094,-0.672639,-33.165831,,169.172431,-1.62957,295.566947,18.653286,52.276309,132.320282,72.464797,154.378706,,0,0,0,0,0
46.114,480.013093,33.256438,-98.86718,409.190094,-0.76676,-32.756176,,168.672431,-2.12957,296.066947,17.403286,52.026309,131.820282,71.714797,153.628706,,0,0,0,0,0
46.115,480.013093,32.639788,-99.876528,409.940094,-0.855614,-34.469067,,168.422431,-2.62957,295.566947,18.653286,52.026309,131.070282,72.714797,154.128706,,0,0,0,0,0
46.116,482.763093,32.223933,-99.47486,408.190094,-1.131214,-33.232072,,169.172431,-2.12957,296.066947,19.653286,51.776309,131.320282,71.214797,153.878706,,0,0,0,0,0
46.117,481.763093,31.830013,-98.340433,409.190094,-0.585915,-31.572129,,169.672431,-2.12957,294.816947,19.403286,52.276309,132.320282,71.464797,153.128706,,0,0,0,0,0
46.118,482.763093,32.683786,-98.471262,407.690094,-1.314112,-32.084426,,169.672431,-1.87957,296.566947,18.403286,52.026309,131.570282,70.464797,153.628706,,0,0,0,0,0
46.119,482.763093,32.223933,-98.136729,410.190094,-1.486507,-34.251199,,170.172431,-2.12957,296.066947,18.653286,52.026309,131.320282,71.714797,155.128706,,0,0,0,0,0
46.12,481.513093,32.230745,-97.888389,410.440094,-1.575749,-33.246636,,170.172431,-2.37957,295.566947,18.153286,52.526309,131.570282,71.464797,154.878706,,0,0,0,0,0
46.121,482.013093,32.350834,-97.786848,408.690094,-0.948764,-31.610755,,170.172431,-2.12957,295.816947,18.153286,52.526309,131.820282,71.214797,153.128706,,0,0,0,0,0
46.122,481.763093,32.598026,-97.669979,410.190094,-1.847315,-32.2826,,170.172431,-2.12957,296.066947,17.653286,53.026309,131.570282,70.964797,154.628706,,0,0,0,0,0
46.123,485.263093,32.057921,-96.632717,411.940094,-1.210735,-32.341481,,171.922431,-1.87957,297.066947,18.153286,52.526309,132.820282,71.464797,155.128706,,0,0,0,0,0
46.124,482.763093,31.917365,-97.467664,412.440094,-1.388688,-31.519129,,171.172431,-2.62957,296.066947,18.153286,54.026309,132.070282,72.214797,154.128706,,0,0,0,0,0
46.125,483.513093,31.944379,-98.485525,412.190094,-1.658823,-32.12596,,170.922431,-2.87957,296.816947,18.653286,53.526309,132.070282,71.714797,154.878706,,0,0,0,0,0
46.126,485.013093,33.066171,-96.849016,412.190094,-0.940708,-32.12596,,170.922431,-1.12957,297.816947,17.403286,52.526309,133.070282,71.714797,154.878706,,0,0,0,0,0
46.127,488.763093,31.828356,-97.26244,413.440094,-1.922287,-33.005393,,172.672431,-1.87957,298.816947,19.153286,53.776309,131.820282,72.214797,155.628706,,0,0,0,0,0
46.128,487.013093,31.866752,-95.788063,412.940094,-2.28302,-31.872063,,172.672431,-1.37957,297.316947,18.403286,54.026309,132.070282,71.214797,155.628706,,0,0,0,0,0
46.129,486.263093,32.144174,-97.762491,415.440094,-1.37866,-32.457755,,172.172431,-2.62957,298.566947,18.153286,53.526309,133.320282,72.464797,156.128706,,0,0,0,0,0
46.13,485.263093,32.36291,-98.296763,413.690094,-2.010564,-33.180641,,171.422431,-2.62957,298.316947,18.153286,53.026309,132.570282,71.464797,156.628706,,0,0,0,0,0
46.131,486.763093,32.263181,-98.65742,415.940094,-1.910733,-32.807014,,171.922431,-2.87957,299.316947,18.403286,54.026309,132.820282,72.464797,156.628706,,0,0,0,0,0
46.132,487.013093,32.778432,-96.782903,414.190094,-2.008137,-33.920422,,171.922431,-1.37957,298.816947,17.653286,53.026309,132.320282,71.964797,156.878706,,0,0,0,0,0
46.133,486.763093,32.415206,-98.325637,415.690094,-1.822874,-31.855468,,172.672431,-3.37957,300.066947,17.403286,54.026309,133.320282,71.964797,156.378706,,0,0,0,0,0
46.134,487.263093,32.230074,-96.898968,415.440094,-1.022411,-31.680266,,172.672431,-2.12957,298.816947,17.903286,52.526309,134.820282,71.464797,156.628706,,0,0,0,0,0
46.135,488.263093,32.921853,-97.36204,416.440094,-1.908439,-30.82857,,171.672431,-1.12957,299.566947,18.153286,54.026309,134.320282,71.214797,156.878706,,0,0,0,0,0
46.136,487.013093,31.866752,-97.114516,418.940094,-2.603595,-34.114072,,172.422431,-2.12957,298.066947,18.653286,54.026309,133.320282,72.464797,159.128706,,0,0,0,0,0
46.137,491.763093,31.483708,-96.997501,419.690094,-1.981821,-33.09109,,174.422431,-2.37957,300.566947,19.153286,54.026309,134.320282,72.714797,158.628706,,0,0,0,0,0
46.138,491.013093,31.90857,-96.981204,417.440094,-2.081138,-34.623537,,173.922431,-2.12957,300.566947,18.653286,53.026309,133.320282,72.464797,158.628706,,0,0,0,0,0
46.139,489.763093,32.367743,-97.063849,419.440094,-2.424066,-34.073406,,173.172431,-1.87957,300.316947,18.153286,54.276309,133.320282,72.964797,158.878706,,0,0,0,0,0
46.14,490.263093,31.730974,-97.623688,421.190094,-2.853226,-33.356679,,173.922431,-2.87957,300.566947,18.653286,54.776309,134.070282,72.464797,159.878706,,0,0,0,0,0
46.141,488.763093,32.282564,-97.26244,422.190094,-1.093703,-33.27767,,172.922431,-2.12957,299.816947,18.153286,53.776309,135.570282,73.964797,158.878706,,0,0,0,0,0
46.142,491.513093,31.876111,-97.211126,419.940094,-2.42118,-34.417415,,173.922431,-2.12957,300.816947,18.903286,54.026309,133.570282,72.964797,159.378706,,0,0,0,0,0
46.143,489.263093,31.795829,-96.172778,421.940094,-2.409703,-33.871521,,173.922431,-2.12957,299.316947,18.153286,54.276309,134.570282,72.964797,160.128706,,0,0,0,0,0
46.144,492.013093,32.144522,-97.44058,423.690094,-3.011046,-33.922206,,173.922431,-2.12957,301.566947,18.653286,55.776309,133.820282,73.714797,160.378706,,0,0,0,0,0
46.145,492.013093,31.693315,-97.768823,425.690094,-2.475394,-33.762831,,174.422431,-2.87957,301.566947,18.903286,55.276309,135.320282,73.964797,161.128706,,0,0,0,0,0
46.146,492.013093,31.693315,-97.112336,423.940094,-2.223782,-34.854577,,174.672431,-2.62957,301.316947,18.653286,54.526309,134.570282,74.214797,160.628706,,0,0,0,0,0
46.147,493.013093,31.478932,-97.570514,423.940094,-2.223782,-34.473627,,174.672431,-2.62957,301.566947,19.403286,54.526309,134.820282,73.964797,160.628706,,0,0,0,0,0
46.148,490.763093,31.547861,-96.207909,425.440094,-2.042004,-36.250116,,175.172431,-2.87957,300.566947,17.903286,54.026309,134.820282,74.964797,161.628706,,0,0,0,0,0
46.149,492.263093,31.752382,-96.570902,427.440094,-3.071192,-35.70267,,174.172431,-1.62957,300.566947,19.153286,55.276309,134.820282,74.464797,162.878706,,0,0,0,0,0
46.15,494.263093,32.222769,-95.853386,426.940094,-2.554809,-34.609663,,175.172431,-1.37957,302.316947,18.153286,54.526309,136.070282,73.714797,162.628706,,0,0,0,0,0
46.151,492.513093,31.811389,-97.013748,427.940094,-2.202996,-37.170512,,175.172431,-2.87957,302.066947,18.153286,53.776309,135.570282,75.214797,163.378706,,0,0,0,0,0
46.152,493.513093,31.74693,-98.126152,427.440094,-1.859326,-36.836162,,174.672431,-2.87957,302.566947,19.153286,53.776309,135.570282,75.464797,162.628706,,0,0,0,0,0
46.153,493.763093,31.805791,-96.27753,427.690094,-2.463818,-36.625825,,175.422431,-2.12957,302.066947,18.403286,55.026309,134.570282,75.714797,162.378706,,0,0,0,0,0
46.154,495.013093,31.351748,-95.54503,430.190094,-2.4495,-37.163809,,176.422431,-2.12957,302.066947,18.653286,54.526309,135.820282,75.714797,164.128706,,0,0,0,0,0
46.155,496.513093,30.809914,-94.931114,431.440094,-3.214236,-37.617627,,177.172431,-1.87957,301.816947,19.403286,55.026309,135.570282,75.464797,165.378706,,0,0,0,0,0
46.156,496.013093,31.43773,-97.305982,430.440094,-3.049787,-37.329823,,176.172431,-2.87957,303.566947,19.153286,55.026309,135.320282,75.464797,164.628706,,0,0,0,0,0
46.157,497.513093,31.194206,-97.012605,429.940094,-3.053334,-37.373236,,176.672431,-2.62957,303.816947,19.653286,54.776309,135.320282,75.214797,164.628706,,0,0,0,0,0
46.158,499.263093,31.158974,-96.834298,431.940094,-3.210516,-37.574082,,177.172431,-2.37957,304.566947,19.903286,55.276309,135.570282,75.714797,165.378706,,0,0,0,0,0
46.159,496.763093,31.613713,-95.370996,433.940094,-2.684127,-37.400906,,177.172431,-2.12957,303.566947,18.153286,55.276309,136.570282,76.464797,165.628706,,0,0,0,0,0
46.16,500.263093,31.096689,-95.02658,433.190094,-3.628316,-38.770514,,177.672431,-1.12957,303.816947,19.903286,55.026309,135.570282,75.714797,166.878706,,0,0,0,0,0
46.161,500.763093,30.770091,-94.931699,433.940094,-3.53678,-37.773077,,178.172431,-1.37957,303.816947,20.153286,55.526309,136.070282,75.714797,166.628706,,0,0,0,0,0
46.162,500.013093,31.038239,-97.173537,433.440094,-3.54086,-39.307053,,178.172431,-3.37957,305.816947,19.403286,55.276309,135.070282,76.464797,166.628706,,0,0,0,0,0
46.163,500.013093,31.482227,-96.850546,435.690094,-3.09796,-38.177372,,177.422431,-2.37957,305.566947,19.403286,55.276309,136.820282,76.464797,167.128706,,0,0,0,0,0
46.164,500.763093,30.622316,-94.931699,435.690094,-3.437651,-38.548048,,179.172431,-2.37957,304.566947,19.403286,55.776309,136.070282,76.714797,167.128706,,0,0,0,0,0
46.165,502.763093,30.94206,-96.481408,435.190094,-3.611641,-38.592337,,177.672431,-1.37957,305.316947,21.153286,55.526309,136.070282,76.214797,167.378706,,0,0,0,0,0
46.166,503.013093,30.853125,-94.667597,436.690094,-3.768692,-39.19943,,179.172431,-1.37957,305.316947,19.903286,55.776309,136.070282,76.714797,168.128706,,0,0,0,0,0
46.167,502.763093,31.677993,-96.160183,436.690094,-3.938149,-39.19943,,177.922431,-1.37957,306.566947,19.653286,56.026309,135.820282,76.714797,168.128706,,0,0,0,0,0
46.168,504.263093,30.850018,-95.233603,435.190094,-2.591397,-41.190052,,179.422431,-1.62957,306.316947,20.153286,53.776309,136.070282,77.714797,167.628706,,0,0,0,0,0
46.169,504.013093,31.232375,-96.722767,438.690094,-4.088879,-40.125143,,178.672431,-2.12957,307.316947,20.153286,55.776309,136.320282,76.964797,169.628706,,0,0,0,0,0
46.17,503.513093,30.822487,-96.177322,440.190094,-3.234399,-39.621525,,179.172431,-2.37957,306.566947,20.153286,55.776309,137.320282,77.964797,169.128706,,0,0,0,0,0
46.171,505.763093,30.904836,-97.505713,437.940094,-3.673449,-41.484561,,178.672431,-2.12957,307.816947,21.403286,54.776309,136.070282,77.464797,169.628706,,0,0,0,0,0
46.172,507.513093,30.871175,-96.692168,440.440094,-3.484584,-41.982446,,179.672431,-1.87957,308.566947,21.153286,54.776309,136.820282,78.214797,170.628706,,0,0,0,0,0
46.173,507.263093,30.375807,-96.580634,440.440094,-4.156639,-42.715804,,180.172431,-2.37957,308.066947,21.403286,55.276309,135.820282,78.214797,171.128706,,0,0,0,0,0
46.174,506.513093,30.932124,-96.883065,438.440094,-4.1756,-41.437252,,179.672431,-2.37957,308.566947,20.653286,55.776309,135.320282,77.714797,169.628706,,0,0,0,0,0
46.175,506.513093,30.63993,-97.839605,437.940094,-4.687286,-41.115789,,179.672431,-3.12957,308.816947,21.153286,55.276309,135.820282,76.214797,170.628706,,0,0,0,0,0
46.176,508.013093,30.54946,-97.550716,438.690094,-4.088879,-42.702133,,179.922431,-2.62957,309.066947,21.653286,55.276309,135.070282,78.214797,170.128706,,0,0,0,0,0
46.177,507.263093,30.95933,-99.127636,440.690094,-3.23073,-44.340689,,178.422431,-2.62957,309.316947,22.153286,54.026309,136.070282,79.464797,171.128706,,0,0,0,0,0
46.178,509.013093,30.634822,-96.089947,441.940094,-4.309974,-43.667123,,181.172431,-2.37957,309.566947,20.653286,55.276309,135.820282,78.714797,172.128706,,0,0,0,0,0
46.179,509.763093,30.952664,-98.007862,441.190094,-3.730253,-43.924383,,180.422431,-2.87957,311.066947,21.153286,54.526309,136.070282,78.964797,171.628706,,0,0,0,0,0
46.18,509.763093,31.38816,-98.007862,440.940094,-3.984102,-44.132418,,179.672431,-2.12957,311.066947,21.153286,54.526309,135.820282,78.714797,171.878706,,0,0,0,0,0
46.181,509.013093,30.344064,-97.67635,440.440094,-4.828694,-44.915876,,181.172431,-3.62957,310.316947,21.153286,54.776309,134.820282,78.214797,172.628706,,0,0,0,0,0
46.182,513.013093,30.972944,-96.91476,444.190094,-5.037822,-44.35489,,181.672431,-2.12957,312.316947,21.153286,55.276309,136.320282,78.214797,174.378706,,0,0,0,0,0
46.183,512.763093,31.060203,-96.804532,443.440094,-4.295395,-44.247809,,181.172431,-1.62957,311.816947,21.403286,55.776309,135.570282,79.714797,172.378706,,0,0,0,0,0
46.184,511.263093,30.717112,-95.82501,442.440094,-4.974121,-43.617775,,181.922431,-2.12957,310.816947,20.653286,55.776309,135.570282,78.214797,172.878706,,0,0,0,0,0
46.185,512.013093,31.033436,-98.365729,443.940094,-5.124003,-46.744488,,180.922431,-2.87957,312.566947,21.403286,54.526309,135.320282,78.964797,175.128706,,0,0,0,0,0
46.186,513.013093,30.684452,-98.173988,441.690094,-4.73126,-47.53107,,181.172431,-2.62957,312.316947,22.153286,53.526309,134.820282,78.964797,174.378706,,0,0,0,0,0
46.187,515.513093,30.966286,-97.071329,441.440094,-5.153022,-47.740912,,182.422431,-2.12957,313.816947,21.403286,54.026309,134.070282,78.964797,174.378706,,0,0,0,0,0
46.188,517.013093,31.448963,-98.039183,440.690094,-5.245751,-48.371867,,181.672431,-1.62957,315.066947,21.903286,53.776309,133.570282,78.964797,174.378706,,0,0,0,0,0
46.189,514.513093,30.882646,-98.201662,443.440094,-4.796027,-48.618185,,181.922431,-2.87957,313.816947,21.653286,53.526309,134.820282,79.714797,175.378706,,0,0,0,0,0
46.19,514.763093,31.514547,-100.193257,444.190094,-5.371012,-47.99072,,180.422431,-2.87957,315.066947,22.153286,55.026309,134.070282,79.964797,175.128706,,0,0,0,0,0
46.191,513.763093,31.575888,-98.187845,443.190094,-5.21616,-48.827812,,181.172431,-2.37957,314.066947,20.903286,54.026309,134.070282,79.714797,175.378706,,0,0,0,0,0
46.192,516.513093,31.19287,-99.072108,442.690094,-5.556371,-47.788516,,181.922431,-2.87957,315.566947,21.903286,54.526309,134.070282,78.964797,175.128706,,0,0,0,0,0
46.193,516.013093,31.509909,-98.229176,442.190094,-5.562654,-48.938235,,181.172431,-1.62957,314.566947,21.903286,53.776309,133.820282,78.964797,175.628706,,0,0,0,0,0
46.194,515.763093,31.166491,-97.493969,442.440094,-5.977647,-49.823135,,182.172431,-2.12957,314.316947,21.403286,54.276309,132.820282,79.464797,175.878706,,0,0,0,0,0
46.195,517.763093,31.189024,-98.676966,444.190094,-5.704203,-49.445053,,182.422431,-2.62957,316.066947,21.903286,54.526309,133.570282,79.964797,176.128706,,0,0,0,0,0
46.196,520.263093,30.896917,-98.823637,444.940094,-6.110374,-50.632103,,182.422431,-1.87957,316.316947,23.403286,54.026309,133.570282,79.714797,177.628706,,0,0,0,0,0
46.197,518.263093,31.587288,-99.828237,441.940094,-5.984409,-50.975806,,181.172431,-2.12957,316.566947,22.653286,53.276309,132.820282,79.214797,176.628706,,0,0,0,0,0
46.198,517.263093,31.362233,-98.460129,446.440094,-6.752867,-51.547235,,181.922431,-2.12957,315.566947,21.903286,54.526309,133.070282,79.964797,178.878706,,0,0,0,0,0
46.199,519.013093,31.042619,-98.283727,443.940094,-6.457517,-51.837518,,182.922431,-2.37957,316.316947,22.153286,54.026309,132.320282,79.964797,177.628706,,0,0,0,0,0
46.2,516.513093,31.622675,-99.697455,444.940094,-7.108261,-53.535865,,181.422431,-2.87957,316.316947,21.653286,54.026309,131.570282,80.214797,179.128706,,0,0,0,0,0
46.201,517.763093,31.760714,-99.924641,443.690094,-6.71133,-54.596672,,181.422431,-2.62957,317.066947,21.903286,52.776309,131.570282,80.214797,179.128706,,0,0,0,0,0
46.202,518.513093,31.786132,-99.624372,445.440094,-7.100282,-53.113209,,181.672431,-2.37957,317.316947,21.903286,54.026309,132.070282,79.964797,179.378706,,0,0,0,0,0
46.203,519.263093,32.096496,-100.258023,446.690094,-7.99156,-54.591546,,180.672431,-1.62957,317.566947,22.653286,54.526309,131.070282,80.214797,180.878706,,0,0,0,0,0
46.204,519.263093,30.956419,-99.32497,445.190094,-6.688717,-53.687184,,182.672431,-2.87957,316.816947,22.653286,53.526309,132.070282,80.464797,179.128706,,0,0,0,0,0
46.205,519.013093,31.75551,-99.217229,443.190094,-7.720729,-55.387074,,181.922431,-2.12957,317.316947,21.903286,52.776309,130.820282,79.214797,180.378706,,0,0,0,0,0
46.206,519.013093,32.040667,-99.217229,444.940094,-7.939834,-56.439626,,181.422431,-1.62957,317.316947,21.903286,53.276309,130.320282,80.214797,181.128706,,0,0,0,0,0
46.207,518.513093,31.786132,-99.624372,444.690094,-7.195462,-57.742466,,181.672431,-2.37957,317.316947,21.903286,52.526309,130.070282,81.464797,180.628706,,0,0,0,0,0
46.208,518.763093,31.556843,-100.354655,446.440094,-7.41589,-55.888243,,180.922431,-2.12957,316.816947,23.153286,53.026309,131.570282,80.464797,181.378706,,0,0,0,0,0
46.209,519.513093,31.582507,-99.743475,444.940094,-8.605092,-56.076656,,181.672431,-2.12957,317.316947,22.653286,53.526309,130.320282,79.214797,181.878706,,0,0,0,0,0
46.21,518.263093,32.015642,-99.205002,445.190094,-8.018486,-56.952082,,181.922431,-2.37957,317.566947,21.153286,53.026309,130.320282,80.214797,181.628706,,0,0,0,0,0
46.211,518.513093,32.356995,-99.312904,443.690094,-8.545944,-59.328579,,181.172431,-1.62957,317.566947,21.403286,52.526309,128.570282,80.464797,182.128706,,0,0,0,0,0
46.212,517.513093,32.276528,-100.128947,442.940094,-8.476881,-57.788295,,180.422431,-1.87957,317.066947,21.903286,53.276309,128.570282,80.214797,180.878706,,0,0,0,0,0
46.213,517.013093,32.021482,-100.850523,444.440094,-9.280779,-59.046771,,180.922431,-3.12957,317.566947,21.653286,53.276309,128.320282,79.964797,182.878706,,0,0,0,0,0
46.214,516.263093,31.996333,-99.902146,443.190094,-9.22347,-58.666705,,180.922431,-2.62957,316.566947,21.403286,53.026309,128.320282,79.464797,182.378706,,0,0,0,0,0
46.215,518.013093,32.10252,-100.0323,442.940094,-8.811012,-59.975949,,181.172431,-2.37957,317.566947,21.653286,52.276309,128.070282,80.214797,182.378706,,0,0,0,0,0
46.216,516.013093,32.083538,-101.671918,442.690094,-9.066728,-60.192227,,179.922431,-3.12957,317.066947,22.153286,52.526309,127.570282,80.214797,182.378706,,0,0,0,0,0
46.217,518.013093,32.816788,-99.408763,444.940094,-9.27035,-59.706358,,180.422431,-1.12957,317.566947,21.153286,52.776309,128.570282,79.964797,183.628706,,0,0,0,0,0
46.218,515.763093,32.170828,-100.625252,444.940094,-9.769294,-60.795269,,180.422431,-2.87957,316.816947,21.403286,53.026309,127.570282,80.214797,184.128706,,0,0,0,0,0
46.219,519.263093,32.096496,-98.391917,442.690094,-9.066728,-59.462597,,181.422431,-0.87957,316.816947,21.903286,53.276309,127.320282,80.464797,181.628706,,0,0,0,0,0
